data,loja_conta,canal,numero,situacao,sku,produto,qtd,valor
2025-09-11,Multimarcas,Loja 204200514,28645,-,S/ ITEM,Venda Geral (S/ discriminação),1,38.49
2025-09-11,Multimarcas,Loja 204200514,28644,-,S/ ITEM,Venda Geral (S/ discriminação),1,54.98
2025-09-11,Multimarcas,Loja 204200514,28643,-,S/ ITEM,Venda Geral (S/ discriminação),1,167.99
2025-09-11,Multimarcas,Loja 204200514,28642,-,S/ ITEM,Venda Geral (S/ discriminação),1,66.49
2025-09-11,Multimarcas,Loja 204200514,28641,-,S/ ITEM,Venda Geral (S/ discriminação),1,957.0
2025-09-11,Multimarcas,Loja 204200514,28640,-,S/ ITEM,Venda Geral (S/ discriminação),1,23.5
2025-09-11,Multimarcas,Loja 204200514,28639,-,S/ ITEM,Venda Geral (S/ discriminação),1,69.99
2025-09-11,Multimarcas,Loja 204200514,28638,-,S/ ITEM,Venda Geral (S/ discriminação),1,957.0
2025-09-11,Multimarcas,Loja 204200514,28637,-,S/ ITEM,Venda Geral (S/ discriminação),1,67.97
2025-09-11,Multimarcas,Loja 204200514,28636,-,S/ ITEM,Venda Geral (S/ discriminação),1,116.99
2025-09-11,Multimarcas,Loja 204200514,28635,-,S/ ITEM,Venda Geral (S/ discriminação),1,188.99
2025-09-11,Multimarcas,Loja 204200514,28634,-,S/ ITEM,Venda Geral (S/ discriminação),1,79.48
2025-09-11,Multimarcas,Loja 204200514,28633,-,S/ ITEM,Venda Geral (S/ discriminação),1,68.97
2025-09-11,Multimarcas,Loja 204200514,28632,-,S/ ITEM,Venda Geral (S/ discriminação),1,121.96
2025-09-11,Multimarcas,Loja 204200514,28631,-,S/ ITEM,Venda Geral (S/ discriminação),1,71.99
2025-09-11,Multimarcas,Loja 204200514,28630,-,S/ ITEM,Venda Geral (S/ discriminação),1,167.99
2025-09-11,Multimarcas,Loja 204200514,28629,-,S/ ITEM,Venda Geral (S/ discriminação),1,38.99
2025-09-11,Multimarcas,Loja 204200514,28628,-,S/ ITEM,Venda Geral (S/ discriminação),1,147.0
2025-09-11,Multimarcas,Loja 204200514,28627,-,S/ ITEM,Venda Geral (S/ discriminação),1,66.49
2025-09-11,Multimarcas,Loja 204200514,28626,-,S/ ITEM,Venda Geral (S/ discriminação),1,140.99
2025-09-11,Multimarcas,Loja 204200514,28625,-,S/ ITEM,Venda Geral (S/ discriminação),1,180.98
2025-09-11,Multimarcas,Loja 204200514,28624,-,S/ ITEM,Venda Geral (S/ discriminação),1,107.75
2025-09-10,Multimarcas,Loja 204200514,28850,-,S/ ITEM,Venda Geral (S/ discriminação),1,46.98
2025-09-10,Multimarcas,Loja 204200514,28623,-,S/ ITEM,Venda Geral (S/ discriminação),1,79.98
2025-09-10,Multimarcas,Loja 204200514,28622,-,S/ ITEM,Venda Geral (S/ discriminação),1,32.98
2025-09-10,Multimarcas,Loja 204200514,28621,-,S/ ITEM,Venda Geral (S/ discriminação),1,195.09
2025-09-10,Multimarcas,Loja 204200514,28620,-,S/ ITEM,Venda Geral (S/ discriminação),1,98.13
2025-09-10,Multimarcas,Loja 204200514,28619,-,S/ ITEM,Venda Geral (S/ discriminação),1,215.58
2025-09-10,Multimarcas,Loja 204200514,28618,-,S/ ITEM,Venda Geral (S/ discriminação),1,86.99
2025-09-10,Multimarcas,Loja 204200514,28617,-,S/ ITEM,Venda Geral (S/ discriminação),1,86.99
2025-09-10,Multimarcas,Loja 204200514,28616,-,S/ ITEM,Venda Geral (S/ discriminação),1,188.0
2025-09-10,Multimarcas,Loja 204200514,28615,-,S/ ITEM,Venda Geral (S/ discriminação),1,86.99
2025-09-10,Multimarcas,Loja 204200514,28614,-,S/ ITEM,Venda Geral (S/ discriminação),1,113.98
2025-09-10,Multimarcas,Loja 204200514,28613,-,S/ ITEM,Venda Geral (S/ discriminação),1,59.98
2025-09-10,Multimarcas,Loja 204200514,28612,-,S/ ITEM,Venda Geral (S/ discriminação),1,156.97
2025-09-10,Multimarcas,Loja 204200514,28611,-,S/ ITEM,Venda Geral (S/ discriminação),1,144.29
2025-09-10,Multimarcas,Loja 204200514,28610,-,S/ ITEM,Venda Geral (S/ discriminação),1,59.5
2025-09-10,Multimarcas,Loja 204200514,28609,-,S/ ITEM,Venda Geral (S/ discriminação),1,68.49
2025-09-10,Multimarcas,Loja 204200514,28608,-,S/ ITEM,Venda Geral (S/ discriminação),1,136.99
2025-09-10,Multimarcas,Loja 204200514,28607,-,S/ ITEM,Venda Geral (S/ discriminação),1,163.98
2025-09-10,Multimarcas,Loja 204200514,28606,-,S/ ITEM,Venda Geral (S/ discriminação),1,79.48
2025-09-10,Multimarcas,Loja 204200514,28605,-,S/ ITEM,Venda Geral (S/ discriminação),1,405.55
2025-09-10,Multimarcas,Loja 204200514,28604,-,S/ ITEM,Venda Geral (S/ discriminação),1,59.5
2025-09-10,Multimarcas,Loja 204200514,28603,-,S/ ITEM,Venda Geral (S/ discriminação),1,187.59
2025-09-10,Multimarcas,Loja 204200514,28602,-,S/ ITEM,Venda Geral (S/ discriminação),1,47.98
2025-09-10,Multimarcas,Loja 204200514,28601,-,S/ ITEM,Venda Geral (S/ discriminação),1,97.49
2025-09-10,Multimarcas,Loja 204200514,28600,-,S/ ITEM,Venda Geral (S/ discriminação),1,107.75
2025-09-10,Multimarcas,Loja 204200514,28599,-,S/ ITEM,Venda Geral (S/ discriminação),1,254.98
2025-09-10,Multimarcas,Loja 204200514,28598,-,S/ ITEM,Venda Geral (S/ discriminação),1,136.99
2025-09-10,Multimarcas,Loja 204200514,28597,-,S/ ITEM,Venda Geral (S/ discriminação),1,383.9
2025-09-10,Multimarcas,Loja 204200514,28596,-,S/ ITEM,Venda Geral (S/ discriminação),1,32.98
2025-09-10,Multimarcas,Loja 204200514,28595,-,S/ ITEM,Venda Geral (S/ discriminação),1,187.59
2025-09-10,Multimarcas,Loja 204200514,28594,-,S/ ITEM,Venda Geral (S/ discriminação),1,175.47
2025-09-10,Multimarcas,Loja 204200514,28593,-,S/ ITEM,Venda Geral (S/ discriminação),1,121.96
2025-09-10,Multimarcas,Loja 204200514,28592,-,S/ ITEM,Venda Geral (S/ discriminação),1,155.29
2025-09-10,Multimarcas,Loja 204200514,28591,-,S/ ITEM,Venda Geral (S/ discriminação),1,1028.99
2025-09-10,Multimarcas,Loja 204200514,28590,-,S/ ITEM,Venda Geral (S/ discriminação),1,132.98
2025-09-10,Multimarcas,Loja 204200514,28589,-,S/ ITEM,Venda Geral (S/ discriminação),1,135.99
2025-09-09,Multimarcas,Loja 204200514,28588,-,S/ ITEM,Venda Geral (S/ discriminação),1,171.99
2025-09-09,Multimarcas,Loja 204200514,28587,-,S/ ITEM,Venda Geral (S/ discriminação),1,163.98
2025-09-09,Multimarcas,Loja 204200514,28586,-,S/ ITEM,Venda Geral (S/ discriminação),1,116.99
2025-09-09,Multimarcas,Loja 204200514,28585,-,S/ ITEM,Venda Geral (S/ discriminação),1,36.98
2025-09-09,Multimarcas,Loja 204200514,28584,-,S/ ITEM,Venda Geral (S/ discriminação),1,138.0
2025-09-09,Multimarcas,Loja 204200514,28583,-,S/ ITEM,Venda Geral (S/ discriminação),1,657.36
2025-09-09,Multimarcas,Loja 204200514,28582,-,S/ ITEM,Venda Geral (S/ discriminação),1,704.95
2025-09-09,Multimarcas,Loja 204200514,28581,-,S/ ITEM,Venda Geral (S/ discriminação),1,33.98
2025-09-09,Multimarcas,Loja 204200514,28580,-,S/ ITEM,Venda Geral (S/ discriminação),1,174.34
2025-09-09,Multimarcas,Loja 204200514,28579,-,S/ ITEM,Venda Geral (S/ discriminação),1,232.99
2025-09-09,Multimarcas,Loja 204200514,28578,-,S/ ITEM,Venda Geral (S/ discriminação),1,143.99
2025-09-09,Multimarcas,Loja 204200514,28577,-,S/ ITEM,Venda Geral (S/ discriminação),1,153.99
2025-09-09,Multimarcas,Loja 204200514,28576,-,S/ ITEM,Venda Geral (S/ discriminação),1,139.98
2025-09-09,Multimarcas,Loja 204200514,28575,-,S/ ITEM,Venda Geral (S/ discriminação),1,387.0
2025-09-09,Multimarcas,Loja 204200514,28574,-,S/ ITEM,Venda Geral (S/ discriminação),1,156.0
2025-09-09,Multimarcas,Loja 204200514,28573,-,S/ ITEM,Venda Geral (S/ discriminação),1,23.99
2025-09-09,Multimarcas,Loja 204200514,28572,-,S/ ITEM,Venda Geral (S/ discriminação),1,23.99
2025-09-09,Multimarcas,Loja 204200514,28571,-,S/ ITEM,Venda Geral (S/ discriminação),1,167.99
2025-09-09,Multimarcas,Loja 204200514,28570,-,S/ ITEM,Venda Geral (S/ discriminação),1,167.99
2025-09-09,Multimarcas,Loja 204200514,28569,-,S/ ITEM,Venda Geral (S/ discriminação),1,167.99
2025-09-09,Multimarcas,Loja 204200514,28568,-,S/ ITEM,Venda Geral (S/ discriminação),1,23.99
2025-09-09,Multimarcas,Loja 204200514,28567,-,S/ ITEM,Venda Geral (S/ discriminação),1,36.98
2025-09-09,Multimarcas,Loja 204200514,28566,-,S/ ITEM,Venda Geral (S/ discriminação),1,957.0
2025-09-09,Multimarcas,Loja 204200514,28565,-,S/ ITEM,Venda Geral (S/ discriminação),1,99.41
2025-09-09,Multimarcas,Loja 204200514,28564,-,S/ ITEM,Venda Geral (S/ discriminação),1,1063.99
2025-09-09,Multimarcas,Loja 204200514,28562,-,S/ ITEM,Venda Geral (S/ discriminação),1,217.0
2025-09-09,Multimarcas,Loja 204200514,28561,-,S/ ITEM,Venda Geral (S/ discriminação),1,46.98
2025-09-09,Multimarcas,Loja 204200514,28560,-,S/ ITEM,Venda Geral (S/ discriminação),1,337.79
2025-09-09,Multimarcas,Loja 204200514,28559,-,S/ ITEM,Venda Geral (S/ discriminação),1,37.54
2025-09-09,Multimarcas,Loja 204200514,28558,-,S/ ITEM,Venda Geral (S/ discriminação),1,62.99
2025-09-09,Multimarcas,Loja 204200514,28557,-,S/ ITEM,Venda Geral (S/ discriminação),1,32.98
2025-09-09,Multimarcas,Loja 204200514,28556,-,S/ ITEM,Venda Geral (S/ discriminação),1,55.98
2025-09-09,Multimarcas,Loja 204200514,28555,-,S/ ITEM,Venda Geral (S/ discriminação),1,65.98
2025-09-08,Multimarcas,Loja 204200514,28722,-,S/ ITEM,Venda Geral (S/ discriminação),1,23.99
2025-09-08,Multimarcas,Loja 204200514,28554,-,S/ ITEM,Venda Geral (S/ discriminação),1,30.98
2025-09-08,Multimarcas,Loja 204200514,28553,-,S/ ITEM,Venda Geral (S/ discriminação),1,387.0
2025-09-08,Multimarcas,Loja 204200514,28552,-,S/ ITEM,Venda Geral (S/ discriminação),1,46.98
2025-09-08,Multimarcas,Loja 204200514,28551,-,S/ ITEM,Venda Geral (S/ discriminação),1,88.99
2025-09-08,Multimarcas,Loja 204200514,28550,-,S/ ITEM,Venda Geral (S/ discriminação),1,191.0
2025-09-08,Multimarcas,Loja 204200514,28549,-,S/ ITEM,Venda Geral (S/ discriminação),1,217.0
2025-09-08,Multimarcas,Loja 204200514,28548,-,S/ ITEM,Venda Geral (S/ discriminação),1,167.99
2025-09-08,Multimarcas,Loja 204200514,28547,-,S/ ITEM,Venda Geral (S/ discriminação),1,55.98
2025-09-08,Multimarcas,Loja 204200514,28546,-,S/ ITEM,Venda Geral (S/ discriminação),1,96.7
2025-09-08,Multimarcas,Loja 204200514,28545,-,S/ ITEM,Venda Geral (S/ discriminação),1,79.48
2025-09-08,Multimarcas,Loja 204200514,28544,-,S/ ITEM,Venda Geral (S/ discriminação),1,187.59
2025-09-08,Multimarcas,Loja 204200514,28543,-,S/ ITEM,Venda Geral (S/ discriminação),1,262.5
2025-09-08,Multimarcas,Loja 204200514,28542,-,S/ ITEM,Venda Geral (S/ discriminação),1,86.99
2025-09-08,Multimarcas,Loja 204200514,28541,-,S/ ITEM,Venda Geral (S/ discriminação),1,710.23
2025-09-08,Multimarcas,Loja 204200514,28540,-,S/ ITEM,Venda Geral (S/ discriminação),1,73.97
2025-09-08,Multimarcas,Loja 204200514,28539,-,S/ ITEM,Venda Geral (S/ discriminação),1,167.99
2025-09-08,Multimarcas,Loja 204200514,28538,-,S/ ITEM,Venda Geral (S/ discriminação),1,147.0
2025-09-08,Multimarcas,Loja 204200514,28537,-,S/ ITEM,Venda Geral (S/ discriminação),1,143.99
2025-09-08,Multimarcas,Loja 204200514,28536,-,S/ ITEM,Venda Geral (S/ discriminação),1,419.9
2025-09-08,Multimarcas,Loja 204200514,28535,-,S/ ITEM,Venda Geral (S/ discriminação),1,191.0
2025-09-08,Multimarcas,Loja 204200514,28534,-,S/ ITEM,Venda Geral (S/ discriminação),1,88.99
2025-09-08,Multimarcas,Loja 204200514,28533,-,S/ ITEM,Venda Geral (S/ discriminação),1,47.98
2025-09-08,Multimarcas,Loja 204200514,28532,-,S/ ITEM,Venda Geral (S/ discriminação),1,64.98
2025-09-08,Multimarcas,Loja 204200514,28531,-,S/ ITEM,Venda Geral (S/ discriminação),1,155.98
2025-09-08,Multimarcas,Loja 204200514,28530,-,S/ ITEM,Venda Geral (S/ discriminação),1,66.49
2025-09-08,Multimarcas,Loja 204200514,28529,-,S/ ITEM,Venda Geral (S/ discriminação),1,334.25
2025-09-08,Multimarcas,Loja 204200514,28528,-,S/ ITEM,Venda Geral (S/ discriminação),1,51.89
2025-09-08,Multimarcas,Loja 204200514,28527,-,S/ ITEM,Venda Geral (S/ discriminação),1,96.98
2025-09-08,Multimarcas,Loja 204200514,28526,-,S/ ITEM,Venda Geral (S/ discriminação),1,44.9
2025-09-07,Multimarcas,Loja 204200514,28525,-,S/ ITEM,Venda Geral (S/ discriminação),1,65.98
2025-09-07,Multimarcas,Loja 204200514,28524,-,S/ ITEM,Venda Geral (S/ discriminação),1,597.0
2025-09-07,Multimarcas,Loja 204200514,28523,-,S/ ITEM,Venda Geral (S/ discriminação),1,129.99
2025-09-07,Multimarcas,Loja 204200514,28522,-,S/ ITEM,Venda Geral (S/ discriminação),1,60.06
2025-09-07,Multimarcas,Loja 204200514,28521,-,S/ ITEM,Venda Geral (S/ discriminação),1,99.41
2025-09-07,Multimarcas,Loja 204200514,28520,-,S/ ITEM,Venda Geral (S/ discriminação),1,71.98
2025-09-07,Multimarcas,Loja 204200514,28519,-,S/ ITEM,Venda Geral (S/ discriminação),1,53.89
2025-09-07,Multimarcas,Loja 204200514,28518,-,S/ ITEM,Venda Geral (S/ discriminação),1,59.5
2025-09-07,Multimarcas,Loja 204200514,28517,-,S/ ITEM,Venda Geral (S/ discriminação),1,176.24
2025-09-07,Multimarcas,Loja 204200514,28516,-,S/ ITEM,Venda Geral (S/ discriminação),1,59.5
2025-09-07,Multimarcas,Loja 204200514,28515,-,S/ ITEM,Venda Geral (S/ discriminação),1,23.5
2025-09-07,Multimarcas,Loja 204200514,28514,-,S/ ITEM,Venda Geral (S/ discriminação),1,195.54
2025-09-07,Multimarcas,Loja 204200514,28513,-,S/ ITEM,Venda Geral (S/ discriminação),1,419.9
2025-09-07,Multimarcas,Loja 204200514,28512,-,S/ ITEM,Venda Geral (S/ discriminação),1,57.98
2025-09-07,Multimarcas,Loja 204200514,28511,-,S/ ITEM,Venda Geral (S/ discriminação),1,86.99
2025-09-07,Multimarcas,Loja 204200514,28510,-,S/ ITEM,Venda Geral (S/ discriminação),1,68.49
2025-09-07,Multimarcas,Loja 204200514,28509,-,S/ ITEM,Venda Geral (S/ discriminação),1,303.33
2025-09-07,Multimarcas,Loja 204200514,28508,-,S/ ITEM,Venda Geral (S/ discriminação),1,188.99
2025-09-07,Multimarcas,Loja 204200514,28507,-,S/ ITEM,Venda Geral (S/ discriminação),1,560.99
2025-09-06,Multimarcas,Loja 204200514,28506,-,S/ ITEM,Venda Geral (S/ discriminação),1,65.15
2025-09-06,Multimarcas,Loja 204200514,28505,-,S/ ITEM,Venda Geral (S/ discriminação),1,41.59
2025-09-06,Multimarcas,Loja 204200514,28504,-,S/ ITEM,Venda Geral (S/ discriminação),1,51.58
2025-09-06,Multimarcas,Loja 204200514,28503,-,S/ ITEM,Venda Geral (S/ discriminação),1,36.98
2025-09-06,Multimarcas,Loja 204200514,28502,-,S/ ITEM,Venda Geral (S/ discriminação),1,88.99
2025-09-06,Multimarcas,Loja 204200514,28501,-,S/ ITEM,Venda Geral (S/ discriminação),1,79.48
2025-09-06,Multimarcas,Loja 204200514,28500,-,S/ ITEM,Venda Geral (S/ discriminação),1,44.9
2025-09-06,Multimarcas,Loja 204200514,28499,-,S/ ITEM,Venda Geral (S/ discriminação),1,66.49
2025-09-06,Multimarcas,Loja 204200514,28498,-,S/ ITEM,Venda Geral (S/ discriminação),1,60.98
2025-09-06,Multimarcas,Loja 204200514,28497,-,S/ ITEM,Venda Geral (S/ discriminação),1,195.9
2025-09-06,Multimarcas,Loja 204200514,28496,-,S/ ITEM,Venda Geral (S/ discriminação),1,62.97
2025-09-06,Multimarcas,Loja 204200514,28495,-,S/ ITEM,Venda Geral (S/ discriminação),1,84.24
2025-09-06,Multimarcas,Loja 204200514,28494,-,S/ ITEM,Venda Geral (S/ discriminação),1,88.99
2025-09-06,Multimarcas,Loja 204200514,28493,-,S/ ITEM,Venda Geral (S/ discriminação),1,957.0
2025-09-06,Multimarcas,Loja 204200514,28492,-,S/ ITEM,Venda Geral (S/ discriminação),1,44.9
2025-09-06,Multimarcas,Loja 204200514,28491,-,S/ ITEM,Venda Geral (S/ discriminação),1,199.21
2025-09-06,Multimarcas,Loja 204200514,28490,-,S/ ITEM,Venda Geral (S/ discriminação),1,174.99
2025-09-06,Multimarcas,Loja 204200514,28489,-,S/ ITEM,Venda Geral (S/ discriminação),1,176.9
2025-09-06,Multimarcas,Loja 204200514,28488,-,S/ ITEM,Venda Geral (S/ discriminação),1,86.99
2025-09-06,Multimarcas,Loja 204200514,28487,-,S/ ITEM,Venda Geral (S/ discriminação),1,128.99
2025-09-06,Multimarcas,Loja 204200514,28486,-,S/ ITEM,Venda Geral (S/ discriminação),1,44.9
2025-09-06,Multimarcas,Loja 204200514,28485,-,S/ ITEM,Venda Geral (S/ discriminação),1,258.99
2025-09-06,Multimarcas,Loja 204200514,28484,-,S/ ITEM,Venda Geral (S/ discriminação),1,148.99
2025-09-05,Multimarcas,Loja 204200514,28483,-,S/ ITEM,Venda Geral (S/ discriminação),1,361.35
2025-09-05,Multimarcas,Loja 204200514,28482,-,S/ ITEM,Venda Geral (S/ discriminação),1,123.49
2025-09-05,Multimarcas,Loja 204200514,28481,-,S/ ITEM,Venda Geral (S/ discriminação),1,135.0
2025-09-05,Multimarcas,Loja 204200514,28480,-,S/ ITEM,Venda Geral (S/ discriminação),1,309.61
2025-09-05,Multimarcas,Loja 204200514,28479,-,S/ ITEM,Venda Geral (S/ discriminação),1,44.9
2025-09-05,Multimarcas,Loja 204200514,28478,-,S/ ITEM,Venda Geral (S/ discriminação),1,59.5
2025-09-05,Multimarcas,Loja 204200514,28477,-,S/ ITEM,Venda Geral (S/ discriminação),1,100.95
2025-09-05,Multimarcas,Loja 204200514,28476,-,S/ ITEM,Venda Geral (S/ discriminação),1,135.99
2025-09-05,Multimarcas,Loja 204200514,28475,-,S/ ITEM,Venda Geral (S/ discriminação),1,196.99
2025-09-05,Multimarcas,Loja 204200514,28474,-,S/ ITEM,Venda Geral (S/ discriminação),1,176.9
2025-09-05,Multimarcas,Loja 204200514,28473,-,S/ ITEM,Venda Geral (S/ discriminação),1,147.99
2025-09-05,Multimarcas,Loja 204200514,28472,-,S/ ITEM,Venda Geral (S/ discriminação),1,147.0
2025-09-05,Multimarcas,Loja 204200514,28471,-,S/ ITEM,Venda Geral (S/ discriminação),1,147.0
2025-09-05,Multimarcas,Loja 204200514,28470,-,S/ ITEM,Venda Geral (S/ discriminação),1,136.98
2025-09-05,Multimarcas,Loja 204200514,28469,-,S/ ITEM,Venda Geral (S/ discriminação),1,128.99
2025-09-05,Multimarcas,Loja 204200514,28468,-,S/ ITEM,Venda Geral (S/ discriminação),1,38.99
2025-09-05,Multimarcas,Loja 204200514,28467,-,S/ ITEM,Venda Geral (S/ discriminação),1,30.98
2025-09-05,Multimarcas,Loja 204200514,28466,-,S/ ITEM,Venda Geral (S/ discriminação),1,59.89
2025-09-05,Multimarcas,Loja 204200514,28465,-,S/ ITEM,Venda Geral (S/ discriminação),1,217.0
2025-09-05,Multimarcas,Loja 204200514,28464,-,S/ ITEM,Venda Geral (S/ discriminação),1,23.99
2025-09-05,Multimarcas,Loja 204200514,28463,-,S/ ITEM,Venda Geral (S/ discriminação),1,84.98
2025-09-05,Multimarcas,Loja 204200514,28462,-,S/ ITEM,Venda Geral (S/ discriminação),1,270.0
2025-09-05,Multimarcas,Loja 204200514,28461,-,S/ ITEM,Venda Geral (S/ discriminação),1,126.99
2025-09-05,Multimarcas,Loja 204200514,28460,-,S/ ITEM,Venda Geral (S/ discriminação),1,118.98
2025-09-05,Multimarcas,Loja 204200514,28459,-,S/ ITEM,Venda Geral (S/ discriminação),1,107.49
2025-09-05,Multimarcas,Loja 204200514,28458,-,S/ ITEM,Venda Geral (S/ discriminação),1,126.99
2025-09-05,Multimarcas,Loja 204200514,28457,-,S/ ITEM,Venda Geral (S/ discriminação),1,517.98
2025-09-04,Multimarcas,Loja 204200514,28456,-,S/ ITEM,Venda Geral (S/ discriminação),1,186.89
2025-09-04,Multimarcas,Loja 204200514,28455,-,S/ ITEM,Venda Geral (S/ discriminação),1,55.97
2025-09-04,Multimarcas,Loja 204200514,28454,-,S/ ITEM,Venda Geral (S/ discriminação),1,255.0
2025-09-04,Multimarcas,Loja 204200514,28453,-,S/ ITEM,Venda Geral (S/ discriminação),1,163.98
2025-09-04,Multimarcas,Loja 204200514,28452,-,S/ ITEM,Venda Geral (S/ discriminação),1,144.3
2025-09-04,Multimarcas,Loja 204200514,28451,-,S/ ITEM,Venda Geral (S/ discriminação),1,62.48
2025-09-04,Multimarcas,Loja 204200514,28450,-,S/ ITEM,Venda Geral (S/ discriminação),1,34.64
2025-09-04,Multimarcas,Loja 204200514,28449,-,S/ ITEM,Venda Geral (S/ discriminação),1,48.58
2025-09-04,Multimarcas,Loja 204200514,28448,-,S/ ITEM,Venda Geral (S/ discriminação),1,23.99
2025-09-04,Multimarcas,Loja 204200514,28447,-,S/ ITEM,Venda Geral (S/ discriminação),1,176.9
2025-09-04,Multimarcas,Loja 204200514,28446,-,S/ ITEM,Venda Geral (S/ discriminação),1,60.98
2025-09-04,Multimarcas,Loja 204200514,28445,-,S/ ITEM,Venda Geral (S/ discriminação),1,25.49
2025-09-04,Multimarcas,Loja 204200514,28444,-,S/ ITEM,Venda Geral (S/ discriminação),1,88.99
2025-09-04,Multimarcas,Loja 204200514,28443,-,S/ ITEM,Venda Geral (S/ discriminação),1,121.0
2025-09-04,Multimarcas,Loja 204200514,28442,-,S/ ITEM,Venda Geral (S/ discriminação),1,51.89
2025-09-04,Multimarcas,Loja 204200514,28441,-,S/ ITEM,Venda Geral (S/ discriminação),1,361.46
2025-09-04,Multimarcas,Loja 204200514,28440,-,S/ ITEM,Venda Geral (S/ discriminação),1,176.9
2025-09-04,Multimarcas,Loja 204200514,28439,-,S/ ITEM,Venda Geral (S/ discriminação),1,196.38
2025-09-04,Multimarcas,Loja 204200514,28438,-,S/ ITEM,Venda Geral (S/ discriminação),1,63.98
2025-09-04,Multimarcas,Loja 204200514,28437,-,S/ ITEM,Venda Geral (S/ discriminação),1,176.9
2025-09-04,Multimarcas,Loja 204200514,28436,-,S/ ITEM,Venda Geral (S/ discriminação),1,119.99
2025-09-04,Multimarcas,Loja 204200514,28435,-,S/ ITEM,Venda Geral (S/ discriminação),1,368.0
2025-09-04,Multimarcas,Loja 204200514,28434,-,S/ ITEM,Venda Geral (S/ discriminação),1,37.65
2025-09-04,Multimarcas,Loja 204200514,28433,-,S/ ITEM,Venda Geral (S/ discriminação),1,98.88
2025-09-04,Multimarcas,Loja 204200514,28432,-,S/ ITEM,Venda Geral (S/ discriminação),1,644.87
2025-09-04,Multimarcas,Loja 204200514,28431,-,S/ ITEM,Venda Geral (S/ discriminação),1,657.36
2025-09-04,Multimarcas,Loja 204200514,28430,-,S/ ITEM,Venda Geral (S/ discriminação),1,142.99
2025-09-04,Multimarcas,Loja 204200514,28429,-,S/ ITEM,Venda Geral (S/ discriminação),1,142.99
2025-09-04,Multimarcas,Loja 204200514,28428,-,S/ ITEM,Venda Geral (S/ discriminação),1,142.99
2025-09-04,Multimarcas,Loja 204200514,28427,-,S/ ITEM,Venda Geral (S/ discriminação),1,673.5
2025-09-04,Multimarcas,Loja 204200514,28426,-,S/ ITEM,Venda Geral (S/ discriminação),1,195.9
2025-09-04,Multimarcas,Loja 204200514,28425,-,S/ ITEM,Venda Geral (S/ discriminação),1,207.99
2025-09-03,Multimarcas,Loja 204200514,28424,-,S/ ITEM,Venda Geral (S/ discriminação),1,33.99
2025-09-03,Multimarcas,Loja 204200514,28423,-,S/ ITEM,Venda Geral (S/ discriminação),1,44.9
2025-09-03,Multimarcas,Loja 204200514,28422,-,S/ ITEM,Venda Geral (S/ discriminação),1,173.67
2025-09-03,Multimarcas,Loja 204200514,28421,-,S/ ITEM,Venda Geral (S/ discriminação),1,142.99
2025-09-03,Multimarcas,Loja 204200514,28420,-,S/ ITEM,Venda Geral (S/ discriminação),1,236.11
2025-09-03,Multimarcas,Loja 204200514,28419,-,S/ ITEM,Venda Geral (S/ discriminação),1,147.98
2025-09-03,Multimarcas,Loja 204200514,28418,-,S/ ITEM,Venda Geral (S/ discriminação),1,55.98
2025-09-03,Multimarcas,Loja 204200514,28417,-,S/ ITEM,Venda Geral (S/ discriminação),1,36.98
2025-09-03,Multimarcas,Loja 204200514,28416,-,S/ ITEM,Venda Geral (S/ discriminação),1,60.98
2025-09-03,Multimarcas,Loja 204200514,28415,-,S/ ITEM,Venda Geral (S/ discriminação),1,55.88
2025-09-03,Multimarcas,Loja 204200514,28414,-,S/ ITEM,Venda Geral (S/ discriminação),1,163.97
2025-09-03,Multimarcas,Loja 204200514,28413,-,S/ ITEM,Venda Geral (S/ discriminação),1,79.48
2025-09-03,Multimarcas,Loja 204200514,28412,-,S/ ITEM,Venda Geral (S/ discriminação),1,88.76
2025-09-03,Multimarcas,Loja 204200514,28411,-,S/ ITEM,Venda Geral (S/ discriminação),1,47.99
2025-09-03,Multimarcas,Loja 204200514,28409,-,S/ ITEM,Venda Geral (S/ discriminação),1,196.99
2025-09-03,Multimarcas,Loja 204200514,28408,-,S/ ITEM,Venda Geral (S/ discriminação),1,108.15
2025-09-03,Multimarcas,Loja 204200514,28405,-,S/ ITEM,Venda Geral (S/ discriminação),1,46.98
2025-09-03,Multimarcas,Loja 204200514,28404,-,S/ ITEM,Venda Geral (S/ discriminação),1,174.99
2025-09-03,Multimarcas,Loja 204200514,28403,-,S/ ITEM,Venda Geral (S/ discriminação),1,337.79
2025-09-03,Multimarcas,Loja 204200514,28402,-,S/ ITEM,Venda Geral (S/ discriminação),1,127.98
2025-09-03,Multimarcas,Loja 204200514,28401,-,S/ ITEM,Venda Geral (S/ discriminação),1,135.99
2025-09-03,Multimarcas,Loja 204200514,28400,-,S/ ITEM,Venda Geral (S/ discriminação),1,75.09
2025-09-03,Multimarcas,Loja 204200514,28399,-,S/ ITEM,Venda Geral (S/ discriminação),1,46.98
2025-09-03,Multimarcas,Loja 204200514,28398,-,S/ ITEM,Venda Geral (S/ discriminação),1,80.98
2025-09-03,Multimarcas,Loja 204200514,28397,-,S/ ITEM,Venda Geral (S/ discriminação),1,138.97
2025-09-03,Multimarcas,Loja 204200514,28396,-,S/ ITEM,Venda Geral (S/ discriminação),1,65.15
2025-09-03,Multimarcas,Loja 204200514,28394,-,S/ ITEM,Venda Geral (S/ discriminação),1,50.89
